CaseID,Activity,Timestamp,Lifecycle
Job_454,Cutting,27070.73,COMPLETE
Job_454,Drilling,27070.73,QUEUE_ENTER
Job_455,Cutting,27070.73,START
Job_404,Milling,27082.43,COMPLETE
Job_404,Assembly,27082.43,QUEUE_ENTER
Job_405,Milling,27082.43,START
Job_422,Drilling,27088.16,COMPLETE
Job_422,Milling,27088.16,QUEUE_ENTER
Job_423,Drilling,27088.16,START
Job_382,Assembly,27094.8,COMPLETE
Job_382,Inspection,27094.8,QUEUE_ENTER
Job_383,Assembly,27094.8,START
Job_327,Painting,27099.86,COMPLETE
Job_327,Packaging,27099.86,QUEUE_ENTER
Job_327,Packaging,27099.86,START
Job_328,Painting,27099.86,START
Job_381,Inspection,27122.66,COMPLETE
Job_381,Painting,27122.66,QUEUE_ENTER
Job_382,Inspection,27122.66,START
Job_455,Cutting,27130.87,COMPLETE
Job_455,Drilling,27130.87,QUEUE_ENTER
Job_456,Cutting,27130.87,START
Job_405,Milling,27131.39,COMPLETE
Job_405,Assembly,27131.39,QUEUE_ENTER
Job_406,Milling,27131.39,START
Job_327,Packaging,27149.18,COMPLETE
Job_328,Painting,27154.99,COMPLETE
Job_328,Packaging,27154.99,QUEUE_ENTER
Job_328,Packaging,27154.99,START
Job_329,Painting,27154.99,START
Job_382,Inspection,27163.65,COMPLETE
Job_382,Painting,27163.65,QUEUE_ENTER
Job_423,Drilling,27178.07,COMPLETE
Job_423,Milling,27178.07,QUEUE_ENTER
Job_424,Drilling,27178.07,START
Job_328,Packaging,27179.87,COMPLETE
Job_383,Assembly,27182.23,COMPLETE
Job_383,Inspection,27182.23,QUEUE_ENTER
Job_383,Inspection,27182.23,START
Job_384,Assembly,27182.23,START
Job_424,Drilling,27200.52,COMPLETE
Job_424,Milling,27200.52,QUEUE_ENTER
Job_425,Drilling,27200.52,START
Job_456,Cutting,27204.57,COMPLETE
Job_456,Drilling,27204.57,QUEUE_ENTER
Job_457,Cutting,27204.57,START
Job_406,Milling,27213.3,COMPLETE
Job_406,Assembly,27213.3,QUEUE_ENTER
Job_407,Milling,27213.3,START
Job_384,Assembly,27225.64,COMPLETE
Job_384,Inspection,27225.64,QUEUE_ENTER
Job_385,Assembly,27225.64,START
Job_383,Inspection,27253.16,COMPLETE
Job_383,Painting,27253.16,QUEUE_ENTER
Job_384,Inspection,27253.16,START
Job_425,Drilling,27259.88,COMPLETE
Job_425,Milling,27259.88,QUEUE_ENTER
Job_426,Drilling,27259.88,START
Job_457,Cutting,27261.59,COMPLETE
Job_457,Drilling,27261.59,QUEUE_ENTER
Job_458,Cutting,27261.59,START
Job_329,Painting,27266.24,COMPLETE
Job_329,Packaging,27266.24,QUEUE_ENTER
Job_329,Packaging,27266.24,START
Job_330,Painting,27266.24,START
Job_407,Milling,27267.15,COMPLETE
Job_407,Assembly,27267.15,QUEUE_ENTER
Job_408,Milling,27267.15,START
Job_426,Drilling,27271.92,COMPLETE
Job_426,Milling,27271.92,QUEUE_ENTER
Job_427,Drilling,27271.92,START
Job_385,Assembly,27285.09,COMPLETE
Job_385,Inspection,27285.09,QUEUE_ENTER
Job_386,Assembly,27285.09,START
Job_427,Drilling,27290.31,COMPLETE
Job_427,Milling,27290.31,QUEUE_ENTER
Job_428,Drilling,27290.31,START
Job_329,Packaging,27293.1,COMPLETE
Job_384,Inspection,27304.06,COMPLETE
Job_384,Painting,27304.06,QUEUE_ENTER
Job_385,Inspection,27304.06,START
Job_428,Drilling,27309.67,COMPLETE
Job_428,Milling,27309.67,QUEUE_ENTER
Job_429,Drilling,27309.67,START
Job_330,Painting,27324.56,COMPLETE
Job_330,Packaging,27324.56,QUEUE_ENTER
Job_330,Packaging,27324.56,START
Job_331,Painting,27324.56,START
Job_458,Cutting,27328.13,COMPLETE
Job_458,Drilling,27328.13,QUEUE_ENTER
Job_459,Cutting,27328.13,START
Job_385,Inspection,27334.0,COMPLETE
Job_385,Painting,27334.0,QUEUE_ENTER
Job_330,Packaging,27345.43,COMPLETE
Job_408,Milling,27351.2,COMPLETE
Job_408,Assembly,27351.2,QUEUE_ENTER
Job_409,Milling,27351.2,START
Job_429,Drilling,27354.46,COMPLETE
Job_429,Milling,27354.46,QUEUE_ENTER
Job_430,Drilling,27354.46,START
Job_386,Assembly,27362.03,COMPLETE
Job_386,Inspection,27362.03,QUEUE_ENTER
Job_386,Inspection,27362.03,START
Job_387,Assembly,27362.03,START
Job_430,Drilling,27367.0,COMPLETE
Job_430,Milling,27367.0,QUEUE_ENTER
Job_431,Drilling,27367.0,START
Job_431,Drilling,27401.89,COMPLETE
Job_431,Milling,27401.89,QUEUE_ENTER
Job_432,Drilling,27401.89,START
Job_459,Cutting,27403.21,COMPLETE
Job_459,Drilling,27403.21,QUEUE_ENTER
Job_460,Cutting,27403.21,START
Job_409,Milling,27405.53,COMPLETE
Job_409,Assembly,27405.53,QUEUE_ENTER
Job_410,Milling,27405.53,START
Job_331,Painting,27411.33,COMPLETE
Job_331,Packaging,27411.33,QUEUE_ENTER
Job_331,Packaging,27411.33,START
Job_332,Painting,27411.33,START
Job_386,Inspection,27416.46,COMPLETE
Job_386,Painting,27416.46,QUEUE_ENTER
Job_331,Packaging,27432.68,COMPLETE
Job_432,Drilling,27436.38,COMPLETE
Job_432,Milling,27436.38,QUEUE_ENTER
Job_433,Drilling,27436.38,START
Job_387,Assembly,27447.01,COMPLETE
Job_387,Inspection,27447.01,QUEUE_ENTER
Job_387,Inspection,27447.01,START
Job_388,Assembly,27447.01,START
Job_433,Drilling,27447.91,COMPLETE
Job_433,Milling,27447.91,QUEUE_ENTER
Job_434,Drilling,27447.91,START
Job_332,Painting,27459.27,COMPLETE
Job_332,Packaging,27459.27,QUEUE_ENTER
Job_332,Packaging,27459.27,START
Job_333,Painting,27459.27,START
Job_460,Cutting,27463.94,COMPLETE
Job_460,Drilling,27463.94,QUEUE_ENTER
Job_461,Cutting,27463.94,START
Job_410,Milling,27487.9,COMPLETE
Job_410,Assembly,27487.9,QUEUE_ENTER
Job_411,Milling,27487.9,START
Job_332,Packaging,27489.98,COMPLETE
Job_387,Inspection,27492.67,COMPLETE
Job_387,Painting,27492.67,QUEUE_ENTER
Job_333,Painting,27507.68,COMPLETE
Job_333,Packaging,27507.68,QUEUE_ENTER
Job_333,Packaging,27507.68,START
Job_334,Painting,27507.68,START
Job_388,Assembly,27515.99,COMPLETE
Job_388,Inspection,27515.99,QUEUE_ENTER
Job_388,Inspection,27515.99,START
Job_389,Assembly,27515.99,START
Job_461,Cutting,27516.79,COMPLETE
Job_461,Drilling,27516.79,QUEUE_ENTER
Job_462,Cutting,27516.79,START
Job_411,Milling,27532.15,COMPLETE
Job_411,Assembly,27532.15,QUEUE_ENTER
Job_412,Milling,27532.15,START
Job_388,Inspection,27541.54,COMPLETE
Job_388,Painting,27541.54,QUEUE_ENTER
Job_434,Drilling,27552.14,COMPLETE
Job_434,Milling,27552.14,QUEUE_ENTER
Job_435,Drilling,27552.14,START
Job_333,Packaging,27555.22,COMPLETE
Job_462,Cutting,27568.39,COMPLETE
Job_462,Drilling,27568.39,QUEUE_ENTER
Job_463,Cutting,27568.39,START
Job_412,Milling,27580.53,COMPLETE
Job_412,Assembly,27580.53,QUEUE_ENTER
Job_413,Milling,27580.53,START
Job_334,Painting,27588.33,COMPLETE
Job_334,Packaging,27588.33,QUEUE_ENTER
Job_334,Packaging,27588.33,START
Job_335,Painting,27588.33,START
Job_389,Assembly,27599.24,COMPLETE
Job_389,Inspection,27599.24,QUEUE_ENTER
Job_389,Inspection,27599.24,START
Job_390,Assembly,27599.24,START
Job_435,Drilling,27610.88,COMPLETE
Job_435,Milling,27610.88,QUEUE_ENTER
Job_436,Drilling,27610.88,START
Job_334,Packaging,27616.8,COMPLETE
Job_463,Cutting,27624.65,COMPLETE
Job_463,Drilling,27624.65,QUEUE_ENTER
Job_464,Cutting,27624.65,START
Job_413,Milling,27636.84,COMPLETE
Job_413,Assembly,27636.84,QUEUE_ENTER
Job_414,Milling,27636.84,START
Job_390,Assembly,27649.8,COMPLETE
Job_390,Inspection,27649.8,QUEUE_ENTER
Job_391,Assembly,27649.8,START
Job_389,Inspection,27671.06,COMPLETE
Job_389,Painting,27671.06,QUEUE_ENTER
Job_390,Inspection,27671.06,START
Job_464,Cutting,27681.06,COMPLETE
Job_464,Drilling,27681.06,QUEUE_ENTER
Job_465,Cutting,27681.06,START
Job_414,Milling,27687.36,COMPLETE
Job_414,Assembly,27687.36,QUEUE_ENTER
Job_415,Milling,27687.36,START
Job_335,Painting,27708.0,COMPLETE
Job_335,Packaging,27708.0,QUEUE_ENTER
Job_335,Packaging,27708.0,START
Job_336,Painting,27708.0,START
Job_436,Drilling,27710.84,COMPLETE
Job_436,Milling,27710.84,QUEUE_ENTER
Job_437,Drilling,27710.84,START
Job_390,Inspection,27713.12,COMPLETE
Job_390,Painting,27713.12,QUEUE_ENTER
Job_391,Assembly,27714.07,COMPLETE
Job_391,Inspection,27714.07,QUEUE_ENTER
Job_391,Inspection,27714.07,START
Job_392,Assembly,27714.07,START
Job_335,Packaging,27738.59,COMPLETE
Job_465,Cutting,27744.51,COMPLETE
Job_465,Drilling,27744.51,QUEUE_ENTER
Job_466,Cutting,27744.51,START
Job_415,Milling,27767.55,COMPLETE
Job_415,Assembly,27767.55,QUEUE_ENTER
Job_416,Milling,27767.55,START
Job_336,Painting,27779.89,COMPLETE
Job_336,Packaging,27779.89,QUEUE_ENTER
Job_336,Packaging,27779.89,START
Job_337,Painting,27779.89,START
Job_391,Inspection,27785.83,COMPLETE
Job_391,Painting,27785.83,QUEUE_ENTER
Job_392,Assembly,27791.19,COMPLETE
Job_392,Inspection,27791.19,QUEUE_ENTER
Job_392,Inspection,27791.19,START
Job_393,Assembly,27791.19,START
Job_466,Cutting,27798.21,COMPLETE
Job_466,Drilling,27798.21,QUEUE_ENTER
Job_467,Cutting,27798.21,START
Job_336,Packaging,27805.47,COMPLETE
Job_416,Milling,27811.67,COMPLETE
Job_416,Assembly,27811.67,QUEUE_ENTER
Job_417,Milling,27811.67,START
Job_467,Cutting,27838.35,COMPLETE
Job_467,Drilling,27838.35,QUEUE_ENTER
Job_468,Cutting,27838.35,START
Job_393,Assembly,27848.16,COMPLETE
Job_393,Inspection,27848.16,QUEUE_ENTER
Job_394,Assembly,27848.16,START
Job_392,Inspection,27851.64,COMPLETE
Job_392,Painting,27851.64,QUEUE_ENTER
Job_393,Inspection,27851.64,START
Job_337,Painting,27868.77,COMPLETE
Job_337,Packaging,27868.77,QUEUE_ENTER
Job_337,Packaging,27868.77,START
Job_338,Painting,27868.77,START
Job_468,Cutting,27879.03,COMPLETE
Job_468,Drilling,27879.03,QUEUE_ENTER
Job_469,Cutting,27879.03,START
Job_393,Inspection,27880.05,COMPLETE
Job_393,Painting,27880.05,QUEUE_ENTER
Job_417,Milling,27880.38,COMPLETE
Job_417,Assembly,27880.38,QUEUE_ENTER
Job_418,Milling,27880.38,START
Job_437,Drilling,27893.06,COMPLETE
Job_437,Milling,27893.06,QUEUE_ENTER
Job_438,Drilling,27893.06,START
Job_337,Packaging,27901.05,COMPLETE
Job_394,Assembly,27933.54,COMPLETE
Job_394,Inspection,27933.54,QUEUE_ENTER
Job_394,Inspection,27933.54,START
Job_395,Assembly,27933.54,START
Job_469,Cutting,27937.31,COMPLETE
Job_469,Drilling,27937.31,QUEUE_ENTER
Job_470,Cutting,27937.31,START
Job_438,Drilling,27946.18,COMPLETE
Job_438,Milling,27946.18,QUEUE_ENTER
Job_439,Drilling,27946.18,START
Job_418,Milling,27964.86,COMPLETE
Job_418,Assembly,27964.86,QUEUE_ENTER
Job_419,Milling,27964.86,START
Job_338,Painting,27967.92,COMPLETE
Job_338,Packaging,27967.92,QUEUE_ENTER
Job_338,Packaging,27967.92,START
Job_339,Painting,27967.92,START
Job_439,Drilling,27982.66,COMPLETE
Job_439,Milling,27982.66,QUEUE_ENTER
Job_440,Drilling,27982.66,START
Job_395,Assembly,27990.02,COMPLETE
Job_395,Inspection,27990.02,QUEUE_ENTER
Job_396,Assembly,27990.02,START
Job_394,Inspection,27991.39,COMPLETE
Job_394,Painting,27991.39,QUEUE_ENTER
Job_395,Inspection,27991.39,START
Job_440,Drilling,28003.24,COMPLETE
Job_440,Milling,28003.24,QUEUE_ENTER
Job_441,Drilling,28003.24,START
Job_395,Inspection,28008.79,COMPLETE
Job_395,Painting,28008.79,QUEUE_ENTER
Job_470,Cutting,28012.99,COMPLETE
Job_470,Drilling,28012.99,QUEUE_ENTER
Job_471,Cutting,28012.99,START
Job_338,Packaging,28014.2,COMPLETE
Job_339,Painting,28014.59,COMPLETE
Job_339,Packaging,28014.59,QUEUE_ENTER
Job_339,Packaging,28014.59,START
Job_340,Painting,28014.59,START
Job_419,Milling,28022.93,COMPLETE
Job_419,Assembly,28022.93,QUEUE_ENTER
Job_420,Milling,28022.93,START
Job_441,Drilling,28030.22,COMPLETE
Job_441,Milling,28030.22,QUEUE_ENTER
Job_442,Drilling,28030.22,START
Job_339,Packaging,28047.09,COMPLETE
Job_471,Cutting,28068.3,COMPLETE
Job_471,Drilling,28068.3,QUEUE_ENTER
Job_472,Cutting,28068.3,START
Job_340,Painting,28074.12,COMPLETE
Job_340,Packaging,28074.12,QUEUE_ENTER
Job_340,Packaging,28074.12,START
Job_341,Painting,28074.12,START
Job_396,Assembly,28086.54,COMPLETE
Job_396,Inspection,28086.54,QUEUE_ENTER
Job_396,Inspection,28086.54,START
Job_397,Assembly,28086.54,START
Job_420,Milling,28110.5,COMPLETE
Job_420,Assembly,28110.5,QUEUE_ENTER
Job_421,Milling,28110.5,START
Job_340,Packaging,28123.13,COMPLETE
Job_397,Assembly,28132.55,COMPLETE
Job_397,Inspection,28132.55,QUEUE_ENTER
Job_398,Assembly,28132.55,START
Job_472,Cutting,28133.11,COMPLETE
Job_472,Drilling,28133.11,QUEUE_ENTER
Job_473,Cutting,28133.11,START
Job_396,Inspection,28155.74,COMPLETE
Job_396,Painting,28155.74,QUEUE_ENTER
Job_397,Inspection,28155.74,START
Job_442,Drilling,28156.57,COMPLETE
Job_442,Milling,28156.57,QUEUE_ENTER
Job_443,Drilling,28156.57,START
Job_421,Milling,28169.11,COMPLETE
Job_421,Assembly,28169.11,QUEUE_ENTER
Job_422,Milling,28169.11,START
Job_341,Painting,28170.54,COMPLETE
Job_341,Packaging,28170.54,QUEUE_ENTER
Job_341,Packaging,28170.54,START
Job_342,Painting,28170.54,START
Job_398,Assembly,28172.98,COMPLETE
Job_398,Inspection,28172.98,QUEUE_ENTER
Job_399,Assembly,28172.98,START
Job_473,Cutting,28199.17,COMPLETE
Job_473,Drilling,28199.17,QUEUE_ENTER
Job_474,Cutting,28199.17,START
Job_341,Packaging,28211.91,COMPLETE
Job_342,Painting,28227.83,COMPLETE
Job_342,Packaging,28227.83,QUEUE_ENTER
Job_342,Packaging,28227.83,START
Job_343,Painting,28227.83,START
Job_474,Cutting,28240.81,COMPLETE
Job_474,Drilling,28240.81,QUEUE_ENTER
Job_475,Cutting,28240.81,START
Job_399,Assembly,28249.78,COMPLETE
Job_399,Inspection,28249.78,QUEUE_ENTER
Job_400,Assembly,28249.78,START
Job_422,Milling,28250.4,COMPLETE
Job_422,Assembly,28250.4,QUEUE_ENTER
Job_423,Milling,28250.4,START
Job_342,Packaging,28259.62,COMPLETE
Job_397,Inspection,28270.09,COMPLETE
Job_397,Painting,28270.09,QUEUE_ENTER
Job_398,Inspection,28270.09,START
Job_443,Drilling,28280.9,COMPLETE
Job_443,Milling,28280.9,QUEUE_ENTER
Job_444,Drilling,28280.9,START
Job_423,Milling,28308.76,COMPLETE
Job_423,Assembly,28308.76,QUEUE_ENTER
Job_424,Milling,28308.76,START
Job_398,Inspection,28309.2,COMPLETE
Job_398,Painting,28309.2,QUEUE_ENTER
Job_399,Inspection,28309.2,START
Job_343,Painting,28312.4,COMPLETE
Job_343,Packaging,28312.4,QUEUE_ENTER
Job_343,Packaging,28312.4,START
Job_344,Painting,28312.4,START
Job_475,Cutting,28315.5,COMPLETE
Job_475,Drilling,28315.5,QUEUE_ENTER
Job_476,Cutting,28315.5,START
Job_444,Drilling,28322.08,COMPLETE
Job_444,Milling,28322.08,QUEUE_ENTER
Job_445,Drilling,28322.08,START
Job_400,Assembly,28324.45,COMPLETE
Job_400,Inspection,28324.45,QUEUE_ENTER
Job_401,Assembly,28324.45,START
Job_445,Drilling,28337.53,COMPLETE
Job_445,Milling,28337.53,QUEUE_ENTER
Job_446,Drilling,28337.53,START
Job_399,Inspection,28339.75,COMPLETE
Job_399,Painting,28339.75,QUEUE_ENTER
Job_400,Inspection,28339.75,START
Job_343,Packaging,28349.91,COMPLETE
Job_424,Milling,28359.68,COMPLETE
Job_424,Assembly,28359.68,QUEUE_ENTER
Job_425,Milling,28359.68,START
Job_446,Drilling,28368.88,COMPLETE
Job_446,Milling,28368.88,QUEUE_ENTER
Job_447,Drilling,28368.88,START
Job_476,Cutting,28382.14,COMPLETE
Job_476,Drilling,28382.14,QUEUE_ENTER
Job_477,Cutting,28382.14,START
Job_400,Inspection,28386.17,COMPLETE
Job_400,Painting,28386.17,QUEUE_ENTER
Job_401,Assembly,28389.58,COMPLETE
Job_401,Inspection,28389.58,QUEUE_ENTER
Job_401,Inspection,28389.58,START
Job_402,Assembly,28389.58,START
Job_344,Painting,28408.26,COMPLETE
Job_344,Packaging,28408.26,QUEUE_ENTER
Job_344,Packaging,28408.26,START
Job_345,Painting,28408.26,START
Job_447,Drilling,28421.97,COMPLETE
Job_447,Milling,28421.97,QUEUE_ENTER
Job_448,Drilling,28421.97,START
Job_425,Milling,28437.19,COMPLETE
Job_425,Assembly,28437.19,QUEUE_ENTER
Job_426,Milling,28437.19,START
Job_477,Cutting,28437.6,COMPLETE
Job_477,Drilling,28437.6,QUEUE_ENTER
Job_478,Cutting,28437.6,START
Job_344,Packaging,28443.52,COMPLETE
Job_401,Inspection,28443.92,COMPLETE
Job_401,Painting,28443.92,QUEUE_ENTER
Job_448,Drilling,28451.86,COMPLETE
Job_448,Milling,28451.86,QUEUE_ENTER
Job_449,Drilling,28451.86,START
Job_402,Assembly,28459.07,COMPLETE
Job_402,Inspection,28459.07,QUEUE_ENTER
Job_402,Inspection,28459.07,START
Job_403,Assembly,28459.07,START
Job_402,Inspection,28488.58,COMPLETE
Job_402,Painting,28488.58,QUEUE_ENTER
Job_426,Milling,28491.76,COMPLETE
Job_426,Assembly,28491.76,QUEUE_ENTER
Job_427,Milling,28491.76,START
Job_403,Assembly,28501.07,COMPLETE
Job_403,Inspection,28501.07,QUEUE_ENTER
Job_403,Inspection,28501.07,START
Job_404,Assembly,28501.07,START
Job_478,Cutting,28506.78,COMPLETE
Job_478,Drilling,28506.78,QUEUE_ENTER
Job_479,Cutting,28506.78,START
Job_345,Painting,28508.17,COMPLETE
Job_345,Packaging,28508.17,QUEUE_ENTER
Job_345,Packaging,28508.17,START
Job_346,Painting,28508.17,START
Job_403,Inspection,28542.23,COMPLETE
Job_403,Painting,28542.23,QUEUE_ENTER
Job_449,Drilling,28544.48,COMPLETE
Job_449,Milling,28544.48,QUEUE_ENTER
Job_450,Drilling,28544.48,START
Job_345,Packaging,28554.02,COMPLETE
Job_427,Milling,28556.12,COMPLETE
Job_427,Assembly,28556.12,QUEUE_ENTER
Job_428,Milling,28556.12,START
Job_450,Drilling,28556.14,COMPLETE
Job_450,Milling,28556.14,QUEUE_ENTER
Job_451,Drilling,28556.14,START
Job_451,Drilling,28569.68,COMPLETE
Job_451,Milling,28569.68,QUEUE_ENTER
Job_452,Drilling,28569.68,START
Job_479,Cutting,28577.51,COMPLETE
Job_479,Drilling,28577.51,QUEUE_ENTER
Job_480,Cutting,28577.51,START
Job_404,Assembly,28580.22,COMPLETE
Job_404,Inspection,28580.22,QUEUE_ENTER
Job_404,Inspection,28580.22,START
Job_405,Assembly,28580.22,START
Job_428,Milling,28597.65,COMPLETE
Job_428,Assembly,28597.65,QUEUE_ENTER
Job_429,Milling,28597.65,START
Job_346,Painting,28598.97,COMPLETE
Job_346,Packaging,28598.97,QUEUE_ENTER
Job_346,Packaging,28598.97,START
Job_347,Painting,28598.97,START
Job_452,Drilling,28619.68,COMPLETE
Job_452,Milling,28619.68,QUEUE_ENTER
Job_453,Drilling,28619.68,START
Job_404,Inspection,28633.94,COMPLETE
Job_404,Painting,28633.94,QUEUE_ENTER
Job_480,Cutting,28634.35,COMPLETE
Job_480,Drilling,28634.35,QUEUE_ENTER
Job_481,Cutting,28634.35,START
Job_346,Packaging,28640.0,COMPLETE
Job_429,Milling,28640.16,COMPLETE
Job_429,Assembly,28640.16,QUEUE_ENTER
Job_430,Milling,28640.16,START
Job_453,Drilling,28651.6,COMPLETE
Job_453,Milling,28651.6,QUEUE_ENTER
Job_454,Drilling,28651.6,START
Job_405,Assembly,28660.32,COMPLETE
Job_405,Inspection,28660.32,QUEUE_ENTER
Job_405,Inspection,28660.32,START
Job_406,Assembly,28660.32,START
Job_347,Painting,28680.73,COMPLETE
Job_347,Packaging,28680.73,QUEUE_ENTER
Job_347,Packaging,28680.73,START
Job_348,Painting,28680.73,START
Job_481,Cutting,28688.89,COMPLETE
Job_481,Drilling,28688.89,QUEUE_ENTER
Job_482,Cutting,28688.89,START
Job_405,Inspection,28701.49,COMPLETE
Job_405,Painting,28701.49,QUEUE_ENTER
Job_430,Milling,28716.39,COMPLETE
Job_430,Assembly,28716.39,QUEUE_ENTER
Job_431,Milling,28716.39,START
Job_347,Packaging,28722.76,COMPLETE
Job_482,Cutting,28741.16,COMPLETE
Job_482,Drilling,28741.16,QUEUE_ENTER
Job_483,Cutting,28741.16,START
Job_406,Assembly,28747.68,COMPLETE
Job_406,Inspection,28747.68,QUEUE_ENTER
Job_406,Inspection,28747.68,START
Job_407,Assembly,28747.68,START
Job_454,Drilling,28749.41,COMPLETE
Job_454,Milling,28749.41,QUEUE_ENTER
Job_455,Drilling,28749.41,START
Job_348,Painting,28769.82,COMPLETE
Job_348,Packaging,28769.82,QUEUE_ENTER
Job_348,Packaging,28769.82,START
Job_349,Painting,28769.82,START
Job_483,Cutting,28791.18,COMPLETE
Job_483,Drilling,28791.18,QUEUE_ENTER
Job_484,Cutting,28791.18,START
Job_431,Milling,28793.93,COMPLETE
Job_431,Assembly,28793.93,QUEUE_ENTER
Job_432,Milling,28793.93,START
Job_348,Packaging,28818.83,COMPLETE
Job_455,Drilling,28825.15,COMPLETE
Job_455,Milling,28825.15,QUEUE_ENTER
Job_456,Drilling,28825.15,START
Job_406,Inspection,28829.71,COMPLETE
Job_406,Painting,28829.71,QUEUE_ENTER
Job_432,Milling,28837.24,COMPLETE
Job_432,Assembly,28837.24,QUEUE_ENTER
Job_433,Milling,28837.24,START
Job_407,Assembly,28847.07,COMPLETE
Job_407,Inspection,28847.07,QUEUE_ENTER
Job_407,Inspection,28847.07,START
Job_408,Assembly,28847.07,START
Job_484,Cutting,28850.02,COMPLETE
Job_484,Drilling,28850.02,QUEUE_ENTER
Job_485,Cutting,28850.02,START
Job_349,Painting,28850.62,COMPLETE
Job_349,Packaging,28850.62,QUEUE_ENTER
Job_349,Packaging,28850.62,START
Job_350,Painting,28850.62,START
Job_456,Drilling,28860.96,COMPLETE
Job_456,Milling,28860.96,QUEUE_ENTER
Job_457,Drilling,28860.96,START
Job_349,Packaging,28882.52,COMPLETE
Job_407,Inspection,28894.49,COMPLETE
Job_407,Painting,28894.49,QUEUE_ENTER
Job_350,Painting,28910.38,COMPLETE
Job_350,Packaging,28910.38,QUEUE_ENTER
Job_350,Packaging,28910.38,START
Job_351,Painting,28910.38,START
Job_485,Cutting,28921.67,COMPLETE
Job_485,Drilling,28921.67,QUEUE_ENTER
Job_486,Cutting,28921.67,START
Job_433,Milling,28925.31,COMPLETE
Job_433,Assembly,28925.31,QUEUE_ENTER
Job_434,Milling,28925.31,START
Job_408,Assembly,28941.93,COMPLETE
Job_408,Inspection,28941.93,QUEUE_ENTER
Job_408,Inspection,28941.93,START
Job_409,Assembly,28941.93,START
Job_350,Packaging,28949.13,COMPLETE
Job_457,Drilling,28960.43,COMPLETE
Job_457,Milling,28960.43,QUEUE_ENTER
Job_458,Drilling,28960.43,START
Job_486,Cutting,28974.07,COMPLETE
Job_486,Drilling,28974.07,QUEUE_ENTER
Job_487,Cutting,28974.07,START
Job_351,Painting,28977.58,COMPLETE
Job_351,Packaging,28977.58,QUEUE_ENTER
Job_351,Packaging,28977.58,START
Job_352,Painting,28977.58,START
Job_408,Inspection,28993.42,COMPLETE
Job_408,Painting,28993.42,QUEUE_ENTER
Job_458,Drilling,29003.51,COMPLETE
Job_458,Milling,29003.51,QUEUE_ENTER
Job_459,Drilling,29003.51,START
Job_351,Packaging,29007.61,COMPLETE
Job_434,Milling,29012.67,COMPLETE
Job_434,Assembly,29012.67,QUEUE_ENTER
Job_435,Milling,29012.67,START
Job_487,Cutting,29021.1,COMPLETE
Job_487,Drilling,29021.1,QUEUE_ENTER
Job_488,Cutting,29021.1,START
Job_409,Assembly,29029.28,COMPLETE
Job_409,Inspection,29029.28,QUEUE_ENTER
Job_409,Inspection,29029.28,START
Job_410,Assembly,29029.28,START
Job_459,Drilling,29034.73,COMPLETE
Job_459,Milling,29034.73,QUEUE_ENTER
Job_460,Drilling,29034.73,START
Job_352,Painting,29054.55,COMPLETE
Job_352,Packaging,29054.55,QUEUE_ENTER
Job_352,Packaging,29054.55,START
Job_353,Painting,29054.55,START
Job_410,Assembly,29072.26,COMPLETE
Job_410,Inspection,29072.26,QUEUE_ENTER
Job_411,Assembly,29072.26,START
Job_488,Cutting,29082.09,COMPLETE
Job_488,Drilling,29082.09,QUEUE_ENTER
Job_489,Cutting,29082.09,START
Job_352,Packaging,29084.53,COMPLETE
Job_460,Drilling,29098.6,COMPLETE
Job_460,Milling,29098.6,QUEUE_ENTER
Job_461,Drilling,29098.6,START
Job_435,Milling,29102.17,COMPLETE
Job_435,Assembly,29102.17,QUEUE_ENTER
Job_436,Milling,29102.17,START
Job_353,Painting,29131.48,COMPLETE
Job_353,Packaging,29131.48,QUEUE_ENTER
Job_353,Packaging,29131.48,START
Job_354,Painting,29131.48,START
Job_411,Assembly,29134.66,COMPLETE
Job_411,Inspection,29134.66,QUEUE_ENTER
Job_412,Assembly,29134.66,START
Job_409,Inspection,29136.37,COMPLETE
Job_409,Painting,29136.37,QUEUE_ENTER
Job_410,Inspection,29136.37,START
Job_489,Cutting,29141.77,COMPLETE
Job_489,Drilling,29141.77,QUEUE_ENTER
Job_490,Cutting,29141.77,START
Job_461,Drilling,29148.13,COMPLETE
Job_461,Milling,29148.13,QUEUE_ENTER
Job_462,Drilling,29148.13,START
Job_462,Drilling,29158.97,COMPLETE
Job_462,Milling,29158.97,QUEUE_ENTER
Job_463,Drilling,29158.97,START
Job_353,Packaging,29164.03,COMPLETE
Job_410,Inspection,29171.93,COMPLETE
Job_410,Painting,29171.93,QUEUE_ENTER
Job_411,Inspection,29171.93,START
Job_412,Assembly,29184.6,COMPLETE
Job_412,Inspection,29184.6,QUEUE_ENTER
Job_413,Assembly,29184.6,START
Job_436,Milling,29188.95,COMPLETE
Job_436,Assembly,29188.95,QUEUE_ENTER
Job_437,Milling,29188.95,START
Job_411,Inspection,29192.79,COMPLETE
Job_411,Painting,29192.79,QUEUE_ENTER
Job_412,Inspection,29192.79,START
Job_490,Cutting,29193.6,COMPLETE
Job_490,Drilling,29193.6,QUEUE_ENTER
Job_491,Cutting,29193.6,START
Job_354,Painting,29200.92,COMPLETE
Job_354,Packaging,29200.92,QUEUE_ENTER
Job_354,Packaging,29200.92,START
Job_355,Painting,29200.92,START
Job_354,Packaging,29236.48,COMPLETE
